13.889903	9387300
14.136266	16929600
13.948559	12362400
14.065868	10015500
13.936827	11493600
13.596624	15596700
13.972027	21765000
14.018947	14076900
13.960285	11543100
13.643547	10175700
13.772589	17347200
14.183185	13985700
14.183185	15483600
14.112802	15117300
13.901633	15291000
14.018947	12116400
14.31223	18016800
14.31223	12773100
14.476474	18073500
14.546858	11328300
14.74629	20531400
14.558587	15395700
14.42955	14422800
14.394353	12590100
14.58205	10602900
14.464737	8718900
14.546858	12823500
14.722831	7960200
14.734556	16416300
14.605507	8802300
14.652441	10308900
14.722831	9710100
14.605507	8886900
14.6759	12274800
14.58205	9719700
14.406077	10972500
14.476474	10719300
14.453012	10743900
14.59378	11699100
14.370889	16446300
14.49993	13338000
14.323958	9822000
14.392274	11801700
14.745601	14826900
14.79271	12925200
14.83982	9523200
14.886932	8853000
14.922266	11693400
14.75738	11064600
14.9576	9789900
15.075377	10389300
15.016494	8440500
15.087152	10361400
15.381591	20390700
15.157816	9990600
15.570034	12792900
15.452262	12539100
15.534705	10450200
15.734927	14963400
16.076475	12570600
16.24136	14972100
16.288471	13458000
16.535799	15637200
16.46513	17406900
16.359137	13071600
16.418028	12419100
16.229584	11220600
16.300251	9173700
16.359137	11501100
16.323807	10405800
16.312029	9293100
16.135357	9895800
16.441582	13181700
16.229584	12054900
16.217806	12447000
16.052921	9612000
15.911587	9752700
15.805594	12959400
15.534705	14547300
15.28737	13053300
15.511144	10611000
16.052921	14135100
16.01759	7771500
15.899806	8495100
15.699594	9133800
15.652482	10481100
15.428701	9861300
15.67604	11627700
15.67604	9740700
15.723142	9823500
15.946924	10092300
15.852698	11680800
15.570034	15573600
15.546485	11537400
15.617146	10395600
16.14715	16671600
16.194248	18189300
16.01759	7936500
15.605369	10592100
15.782038	15127200
15.899806	11053800
15.711371	11784900
15.617146	10706100
15.593592	10388100
15.322708	10556700
15.723142	12337500
15.970481	11988900
15.911587	9100500
15.98226	8896200
16.064699	16577700
15.86448	12916200
16.064699	15249900
15.805594	14454600
16.064699	14512500
16.500471	18631500
16.571136	12705300
16.39448	20469900
16.229584	10782300
16.606464	10459800
16.924463	13860600
16.912682	10960800
16.971581	8301000
17.124685	9311700
17.124685	14156400
17.183573	13235400
17.136457	6412800
17.370436	8689500
17.512232	12386100
17.642216	12421800
17.795832	16084800
17.736742	15665100
17.689472	14970600
17.973076	13654500
17.784014	14076300
18.103064	13664400
18.280312	14454000
18.055798	12813600
17.571316	15714300
17.2759	27483300
17.015936	14278500
17.334982	16593600
17.394068	13038900
17.16955	15168900
16.9214	12239400
17.264086	12618000
16.90958	17604600
16.9214	13229100
16.153322	22959900
16.401472	24063300
16.791418	16377600
16.661432	15491700
16.60235	10573800
16.507822	16846200
16.897768	13018800
16.614166	12845100
16.53145	14112300
16.885954	14268600
17.157732	12877500
17.25227	10718700
17.098648	10938000
16.945036	17678100
16.968672	11147400
17.07501	11915700
17.098648	13203000
16.366011	25113600
16.23604	26559300
15.125278	29261100
15.633396	32915400
15.196176	20958900
14.699869	30344100
14.345377	32088900
15.479771	28976400
15.160721	21682500
14.569888	33126600
14.983471	26205600
14.959844	22624200
14.758957	23133600
15.101645	35243100
14.794404	19206000
14.723512	23945100
14.983471	20469600
15.101645	15404400
15.893352	22077600
15.456144	21726900
15.704285	19488300
15.856088	15905100
15.725636	15661500
15.097084	20193300
14.33808	29801700
14.302508	42531900
13.851844	30903000
13.994156	22161900
14.231346	24980100
13.579077	46694100
13.756968	34904400
14.053449	22144200
14.444811	19144200
14.729435	20385300
15.559599	25329300
15.903528	31614600
15.820519	14700300
15.607038	22150500
15.915388	15553200
16.413486	18213000
16.425341	12894900
16.294889	14282400
16.223734	16289400
16.116997	13141200
16.472784	12000300
16.603235	16658700
16.579512	12238500
16.792982	12571800
16.840429	15460500
17.231779	14455200
17.148762	12484200
16.840429	12111600
16.899723	12058200
16.543936	12951600
16.437208	10614900
16.73369	9956100
17.160629	12202500
17.07762	15486000
17.409676	13089000
17.563848	13889400
17.587572	15292500
17.955206	14054400
17.88406	11376000
17.682444	9226500
17.516413	5147400
17.148762	12304200
17.291082	14306700
17.255508	12185700
16.70997	13175100
17.101334	13039200
17.231779	10176900
17.160629	14640300
17.07762	12143700
16.781126	11788800
16.899723	15884100
16.472784	14426400
17.670586	26089500
17.457111	16099200
17.895916	15470400
18.382156	26312100
18.666784	15652500
18.797232	9721500
19.236032	11952300
19.153027	4133400
19.295324	6977400
19.659485	8083500
19.480972	8093400
19.421474	12031800
19.147768	17089800
19.552382	12623100
19.933197	15463200
19.599989	12282300
19.492882	15360300
18.981165	17915700
18.612253	16115700
18.386143	21121500
18.481346	15182700
19.18347	17970900
19.314375	14940900
19.112068	18061800
18.90976	14646000
18.636051	14529000
19.135864	13832700
19.421474	14510100
19.326277	13367400
19.695192	13235700
19.968895	16677900
19.457174	13829700
19.421474	14113800
19.588078	14149200
19.064468	14165400
18.659849	20313000
18.576551	13485600
18.279039	12681900
18.647949	12958800
19.040665	11700900
18.588455	14508600
